ID,Code,Subject,School,classroom,course,schedule,Professor ,Professor Email,gender,RequiredSubject,TypeOfSubject,students,required,in-class subject
8137,S3-6-8137,Music,Brandeis University,C_14,3,5:00 PM,Chloe Lynch,Chloe_Lynch785@yahoo.com,Female,S1-3-564,Core,52,TRUE,FALSE
8138,S1-1-8138,Modern Literature,University at Buffalo SUNY,C_15,1,3:00 PM,Ronald Potter,Ronald_Potter6576@womeona.net,Male,S3-9-391,Core,47,TRUE,FALSE
8139,S4-6-8139,Science,Drexel University,C_15,4,7:00 PM,Helen Bright,Helen_Bright9392@infotech44.tech,Female,S1-10-373,Core,20,FALSE,TRUE
8140,S2-8-8140,Latin,University of Texas Dallas,C_12,2,4:00 PM,Winnie Wilde,Winnie_Wilde7961@cispeto.com,Female,S1-6-614,Interdisciplinary,55,TRUE,TRUE
8141,S4-6-8141,English IV,Carnegie Mellon University,C_10,4,10:00 AM,Carl Brock,Carl_Brock4059@typill.biz,Male,S4-7-720,Core,45,TRUE,TRUE
8142,S2-8-8142,LOGIC,Wake Forest University,C_9,2,12:00 AM,Remy Nobbs,Remy_Nobbs2377@elnee.tech,Female,S4-6-819,Core,59,FALSE,FALSE
8143,S4-1-8143,Design and technology,Rutgers University - New Brunswick,C_4,4,5:00 PM,Bryon Fulton,Bryon_Fulton3333@hourpy.biz,Male,S4-7-720,Core,19,FALSE,FALSE
8144,S1-6-8144,Health,The University of Georgia,C_7,1,11:00 AM,Hailey Jones,Hailey_Jones8584@mafthy.com,Female,S4-4-623,Core,56,TRUE,FALSE
8145,S3-10-8145,LOGIC,University of Miami,C_12,3,2:00 PM,Louise Robe,Louise_Robe9124@deons.tech,Female,S1-8-152,Interdisciplinary,26,FALSE,FALSE
8146,S2-2-8146,Latin,Tufts University,C_3,2,11:00 AM,Rachael Anderson,Rachael_Anderson2796@bauros.biz,Female,S3-9-231,Optional,56,TRUE,TRUE
8147,S2-1-8147,Sociology,Lehigh University,C_8,2,5:00 PM,Chris Chapman,Chris_Chapman5448@jiman.org,Male,S3-8-935,Core,44,FALSE,FALSE
8148,S2-5-8148,Accounting,University of Colorado,C_18,2,3:00 PM,Alexa Glass,Alexa_Glass4120@infotech44.tech,Female,S3-4-624,Core,14,FALSE,FALSE
8149,S1-3-8149,German,Northwestern University,C_17,1,8:00 AM,Erick Larkin,Erick_Larkin9848@elnee.tech,Male,S3-3-734,Core,45,TRUE,TRUE
8150,S1-1-8150,Physical Education,Washington State University,C_7,1,6:00 PM,Estrella Ianson,Estrella_Ianson751@eirey.tech,Female,S1-2-241,Core,14,TRUE,FALSE
8151,S1-8-8151,History,Case Western Reserve University,C_4,1,5:00 PM,Leslie Rixon,Leslie_Rixon3377@sveldo.biz,Female,S3-5-252,Optional,48,TRUE,FALSE
8152,S4-5-8152,Physical Education,The University of Georgia,C_16,4,9:00 AM,Ryan Thatcher,Ryan_Thatcher7437@twace.org,Male,S4-2-578,Core,33,TRUE,FALSE
8153,S4-6-8153,Accounting,Harvard University,C_9,4,7:00 PM,Cara Addis,Cara_Addis3947@mafthy.com,Female,S2-8-958,Core,36,TRUE,FALSE
8154,S4-10-8154,Language Arts,University of Colorado Boulder,C_6,4,10:00 AM,Davina Boyle,Davina_Boyle5752@dionrab.com,Female,S2-7-99,Core,13,TRUE,FALSE
8155,S3-6-8155,Science,University of Pennsylvania,C_15,3,8:00 PM,Belinda Rodgers,Belinda_Rodgers4811@twipet.com,Female,S3-9-391,Interdisciplinary,35,TRUE,TRUE
8156,S2-5-8156,Science,Stony Brook University,C_1,2,4:00 PM,Madelyn Faulkner,Madelyn_Faulkner2570@nickia.com,Female,S1-8-329,Core,30,TRUE,TRUE
8157,S1-8-8157,Accounting,University of Rochester,C_18,1,11:00 AM,Vivian Coleman,Vivian_Coleman7277@nickia.com,Female,S1-6-554,Interdisciplinary,16,TRUE,FALSE
8158,S2-4-8158,Economics,Dartmouth College,C_15,2,7:00 PM,Susan Addis,Susan_Addis30@hourpy.biz,Female,S3-10-508,Core,21,FALSE,TRUE
8159,S3-1-8159,Accounting,The University of Tennessee,C_11,3,12:00 AM,Hailey Jones,Hailey_Jones8584@mafthy.com,Female,S2-8-889,Core,18,TRUE,TRUE
8160,S2-4-8160,Mathematics,University of South Florida,C_12,2,4:00 PM,Rocco Gaynor,Rocco_Gaynor3206@bungar.biz,Male,S3-3-713,Core,19,TRUE,FALSE
8161,S3-2-8161,Physical Education,University of Florida,C_17,3,1:00 PM,Ryan Hooper,Ryan_Hooper8863@hourpy.biz,Male,S2-6-441,Interdisciplinary,47,TRUE,TRUE
8162,S2-1-8162,Trigonometry,Drexel University,C_7,2,1:00 PM,Jacob Leslie,Jacob_Leslie366@bauros.biz,Male,S3-5-315,Core,39,FALSE,FALSE
8163,S1-7-8163,Health,Texas A&M University,C_15,1,3:00 PM,Tyler Ross,Tyler_Ross3955@bretoux.com,Male,S4-3-276,Core,41,TRUE,FALSE
8164,S2-9-8164,Trigonometry,University at Buffalo SUNY,C_15,2,2:00 PM,Maia Collins,Maia_Collins6756@ovock.tech,Female,S4-3-182,Optional,22,FALSE,TRUE
8165,S3-1-8165,Sociology,The University of Georgia,C_8,3,12:00 AM,Jacqueline Bailey,Jacqueline_Bailey7436@deons.tech,Female,S4-2-578,Optional,28,FALSE,FALSE
8166,S4-2-8166,History,Georgetown University,C_18,4,5:00 PM,Liam Baldwin,Liam_Baldwin6576@irrepsy.com,Male,S2-9-607,Interdisciplinary,55,FALSE,TRUE
8167,S4-4-8167,Design and technology,University of Iowa,C_19,4,6:00 PM,Brad Leigh,Brad_Leigh1503@gembat.biz,Male,S3-1-892,Core,35,FALSE,FALSE
8168,S2-8-8168,Earth Science,University of California,C_20,2,2:00 PM,Luke Wade,Luke_Wade909@twace.org,Male,S3-6-684,Interdisciplinary,54,TRUE,FALSE
8169,S4-8-8169,Music,The Katz School at Yeshiva University,C_9,4,1:00 PM,Renee Owens,Renee_Owens5524@deons.tech,Female,S1-10-941,Interdisciplinary,32,TRUE,FALSE
8170,S1-2-8170,Instrumental Music,University of California,C_18,1,11:00 AM,Violet Gordon,Violet_Gordon2792@kideod.biz,Female,S1-5-462,Interdisciplinary,42,TRUE,TRUE
8171,S3-6-8171,Trigonometry,Virginia Polytechnic Institute and State University,C_9,3,8:00 AM,Cara Addis,Cara_Addis3947@mafthy.com,Female,S3-6-487,Optional,40,TRUE,FALSE
8172,S1-10-8172,Handwriting,University of Connecticut,C_1,1,5:00 PM,Maya Clarke,Maya_Clarke3785@mafthy.com,Female,S3-10-675,Core,16,TRUE,FALSE
8173,S2-6-8173,Speech,University of California,C_10,2,2:00 PM,Kendra Poulton,Kendra_Poulton365@hourpy.biz,Female,S3-1-709,Core,53,FALSE,FALSE
8174,S2-2-8174,Health,The Ohio State University,C_15,2,8:00 PM,Priscilla Reyes,Priscilla_Reyes9388@atink.com,Female,S1-9-47,Core,32,FALSE,FALSE
8175,S3-3-8175,LOGIC,Lehigh University,C_12,3,4:00 PM,Daniel Grey,Daniel_Grey306@bulaffy.com,Male,S2-1-263,Core,50,FALSE,TRUE
8176,S4-1-8176,Sociology,University of California,C_20,4,1:00 PM,Luke Bullock,Luke_Bullock9021@muall.tech,Male,S1-10-445,Core,34,FALSE,FALSE
8177,S2-10-8177,American Literature,California Institute of Technology (Caltech),C_15,2,8:00 AM,Barry Simpson,Barry_Simpson9381@cispeto.com,Male,S2-7-99,Core,41,FALSE,FALSE
8178,S4-8-8178,Grammar,Arizona State University,C_6,4,2:00 PM,Julia Wright,Julia_Wright1378@eirey.tech,Female,S3-4-565,Optional,46,TRUE,FALSE
8179,S2-6-8179,Latin,New York University,C_3,2,8:00 PM,Susan Lindsay,Susan_Lindsay9200@gmail.com,Female,S1-2-410,Core,50,TRUE,FALSE
8180,S3-10-8180,Resource Program,Stanford University,C_11,3,2:00 PM,Bart Miller,Bart_Miller3230@bauros.biz,Male,S4-10-438,Core,28,TRUE,FALSE
8181,S4-4-8181,Sociology,University of California,C_10,4,12:00 AM,Alex Cooper,Alex_Cooper1685@extex.org,Female,S3-4-655,Core,42,FALSE,FALSE
8182,S1-4-8182,Grammar,University of California,C_12,1,8:00 PM,Angelica Wood,Angelica_Wood982@bulaffy.com,Female,S4-9-190,Core,28,FALSE,TRUE
8183,S3-9-8183,German,Johns Hopkins University,C_13,3,10:00 AM,Trisha Whinter,Trisha_Whinter9382@tonsy.org,Female,S4-7-782,Core,24,TRUE,TRUE
8184,S1-2-8184,Geography,Florida State University,C_15,1,7:00 PM,Gabriel Overson,Gabriel_Overson8661@typill.biz,Male,S1-9-860,Interdisciplinary,36,TRUE,FALSE
8185,S2-8-8185,Speech,University of California,C_18,2,6:00 PM,Bob Wilton,Bob_Wilton5763@fuliss.net,Male,S2-9-20,Core,32,FALSE,TRUE
8186,S1-6-8186,Art,University of Iowa,C_11,1,4:00 PM,Noah Turner,Noah_Turner404@hourpy.biz,Male,S4-6-457,Core,56,TRUE,FALSE
8187,S1-10-8187,Handwriting,University of Utah,C_12,1,6:00 PM,Roger Norburn,Roger_Norburn6820@corti.com,Male,S3-1-223,Optional,25,TRUE,FALSE
8188,S4-6-8188,Design and technology,Vanderbilt University,C_11,4,12:00 AM,Barry Ingham,Barry_Ingham1331@cispeto.com,Male,S1-4-679,Core,25,TRUE,FALSE
8189,S3-5-8189,Sociology,Yale University,C_9,3,7:00 PM,Tyson Gilbert,Tyson_Gilbert3237@yahoo.com,Male,S1-5-67,Core,25,TRUE,FALSE
8190,S3-5-8190,Basic Math,Drexel University,C_11,3,9:00 AM,Alan Ellery,Alan_Ellery4397@cispeto.com,Male,S4-2-439,Core,47,TRUE,FALSE
8191,S1-3-8191,LOGIC,University of California,C_8,1,3:00 PM,Winnie Poole,Winnie_Poole5847@liret.org,Female,S4-5-893,Optional,40,TRUE,TRUE
8192,S4-1-8192,Sociology,Howard University,C_2,4,6:00 PM,Chanelle Palmer,Chanelle_Palmer7409@atink.com,Female,S1-6-543,Core,57,FALSE,FALSE
8193,S4-1-8193,French,Washington University in St. Louis,C_19,4,7:00 PM,Tony Slater,Tony_Slater4313@ovock.tech,Male,S1-7-601,Core,28,FALSE,FALSE
8194,S3-10-8194,Language Arts,Wake Forest University,C_1,3,11:00 AM,Aiden Boyle,Aiden_Boyle9253@gmail.com,Male,S1-4-117,Core,45,TRUE,TRUE
8195,S2-1-8195,Handwriting,Georgia Institute of Technology,C_8,2,2:00 PM,Alan Shields,Alan_Shields6315@bauros.biz,Male,S1-7-98,Core,52,TRUE,FALSE
8196,S1-8-8196,Language Arts,Colorado State University,C_4,1,12:00 AM,Elisabeth Little,Elisabeth_Little8828@naiker.biz,Female,S4-10-660,Optional,54,TRUE,TRUE
8197,S3-2-8197,Dramatics,University of Miami,C_9,3,8:00 PM,Daria Pope,Daria_Pope4852@gembat.biz,Female,S1-10-517,Core,37,FALSE,FALSE
8198,S2-3-8198,English IV,University of California,C_7,2,3:00 PM,Camila King,Camila_King7166@corti.com,Female,S3-8-400,Core,54,FALSE,TRUE
8199,S4-2-8199,Earth Science,Wayne State University,C_18,4,12:00 AM,Mark Stevens,Mark_Stevens9529@sveldo.biz,Male,S3-6-227,Core,54,TRUE,FALSE
8200,S1-1-8200,Instrumental Music,Michigan State University,C_12,1,8:00 PM,Rachael Oldfield,Rachael_Oldfield9795@jiman.org,Female,S3-3-968,Interdisciplinary,53,TRUE,FALSE
8201,S2-7-8201,History,New York University,C_9,2,9:00 AM,Chris Weldon,Chris_Weldon5541@joiniaa.com,Male,S4-3-978,Core,59,FALSE,FALSE
8202,S4-7-8202,Mathematics,University of Notre Dame,C_19,4,10:00 AM,Faith Wren,Faith_Wren4057@tonsy.org,Female,S1-3-224,Core,46,FALSE,TRUE
8203,S3-4-8203,Trigonometry,University of Colorado,C_6,3,4:00 PM,Crystal Baker,Crystal_Baker8443@hourpy.biz,Female,S4-8-404,Core,31,FALSE,TRUE
8204,S2-5-8204,Design and technology,The New School,C_20,2,8:00 PM,Cristal Paterson,Cristal_Paterson9824@sheye.org,Female,S4-8-75,Core,31,TRUE,FALSE
8205,S3-9-8205,Ecology,University of Massachusetts Amherst,C_16,3,10:00 AM,Monica Khan,Monica_Khan4340@typill.biz,Female,S4-8-78,Core,25,FALSE,FALSE
8206,S2-1-8206,French,University of Maryland,C_10,2,9:00 AM,Aiden Gray,Aiden_Gray5400@corti.com,Male,S1-4-465,Core,48,TRUE,FALSE
8207,S3-8-8207,Mathematics,California Institute of Technology (Caltech),C_16,3,9:00 AM,Quinn Townend,Quinn_Townend1474@yahoo.com,Female,S2-1-123,Optional,27,TRUE,FALSE
8208,S3-10-8208,Geography,University of New Mexico,C_8,3,11:00 AM,Carla Walter,Carla_Walter8556@tonsy.org,Female,S2-1-263,Core,35,TRUE,FALSE
8209,S2-6-8209,German,University of Texas Dallas,C_2,2,9:00 AM,Jasmine Campbell,Jasmine_Campbell3514@nickia.com,Female,S1-1-126,Core,48,TRUE,TRUE
8210,S2-2-8210,Resource Program,University of Pennsylvania,C_10,2,5:00 PM,Joseph Terry,Joseph_Terry6980@corti.com,Male,S3-2-921,Core,16,FALSE,TRUE
8211,S4-7-8211,Dramatics,University of Massachusetts Amherst,C_4,4,12:00 AM,Mark Stevens,Mark_Stevens9529@sveldo.biz,Male,S2-5-307,Interdisciplinary,59,FALSE,TRUE
8212,S3-4-8212,History,Iowa State University,C_13,3,5:00 PM,Rocco Todd,Rocco_Todd6553@nanoff.biz,Male,S2-10-15,Optional,39,FALSE,FALSE
8213,S2-5-8213,LOGIC,Drexel University,C_14,2,5:00 PM,Andie Graham,Andie_Graham6052@elnee.tech,Female,S4-9-512,Core,28,FALSE,TRUE
8214,S1-9-8214,Music,University of Pittsburgh,C_20,1,1:00 PM,Vera Emmett,Vera_Emmett7797@cispeto.com,Female,S2-9-923,Core,26,TRUE,TRUE
8215,S1-3-8215,Resource Program,Massachusets Institute of Technology,C_5,1,1:00 PM,Nick Shaw,Nick_Shaw969@sveldo.biz,Male,S2-8-998,Interdisciplinary,41,FALSE,FALSE
8216,S1-5-8216,Earth Science,Florida State University,C_10,1,3:00 PM,Kieth Henderson,Kieth_Henderson2797@typill.biz,Male,S1-1-865,Core,36,TRUE,FALSE
8217,S1-5-8217,Mathematics,Cornell University,C_10,1,1:00 PM,Oliver Miller,Oliver_Miller9842@vetan.org,Male,S4-7-174,Core,33,FALSE,TRUE
8218,S4-9-8218,Science,Indiana University Bloomington,C_12,4,9:00 AM,Brooklyn King,Brooklyn_King6758@atink.com,Female,S1-4-576,Interdisciplinary,29,TRUE,TRUE
8219,S4-7-8219,Ecology,University of Pennsylvania,C_17,4,10:00 AM,Bob Wilton,Bob_Wilton5763@fuliss.net,Male,S4-9-777,Core,50,TRUE,TRUE
8220,S2-5-8220,Sociology,University of Illinois,C_19,2,10:00 AM,Felicity Bailey,Felicity_Bailey9220@mafthy.com,Female,S1-8-303,Core,38,TRUE,TRUE
8221,S2-2-8221,Mathematics,University of Pennsylvania,C_3,2,2:00 PM,Barney Booth,Barney_Booth6889@dionrab.com,Male,S2-1-6,Core,50,FALSE,FALSE
8222,S2-9-8222,Ecology,University of Chicago,C_18,2,2:00 PM,Roger Brennan,Roger_Brennan3285@vetan.org,Male,S1-6-969,Interdisciplinary,37,FALSE,TRUE
8223,S4-9-8223,Instrumental Music,California Institute of Technology (Caltech),C_16,4,12:00 AM,Harriet Heaton,Harriet_Heaton4089@vetan.org,Female,S3-10-673,Core,40,FALSE,FALSE
8224,S3-10-8224,Resource Program,Drexel University,C_19,3,9:00 AM,Emma Sylvester,Emma_Sylvester56@deons.tech,Female,S3-2-74,Optional,17,FALSE,FALSE
8225,S4-6-8225,French,University of Colorado,C_19,4,8:00 AM,William Reynolds,William_Reynolds7969@qater.org,Male,S1-3-988,Core,14,FALSE,FALSE
8226,S2-2-8226,Leadership,University of Kansas,C_9,2,10:00 AM,Catherine Johnson,Catherine_Johnson5632@gmail.com,Female,S3-5-95,Core,48,TRUE,TRUE
8227,S2-7-8227,Physical Education,University of California,C_17,2,2:00 PM,Vivian Coleman,Vivian_Coleman7277@nickia.com,Female,S3-8-603,Core,17,TRUE,FALSE
8228,S4-7-8228,Health,University of Virginia,C_4,4,5:00 PM,Denis Wood,Denis_Wood2825@acrit.org,Male,S3-6-206,Interdisciplinary,55,TRUE,TRUE
8229,S1-4-8229,Art,Boston College,C_15,1,4:00 PM,Elisabeth Stevenson,Elisabeth_Stevenson2736@muall.tech,Female,S4-2-578,Core,59,TRUE,FALSE
8230,S4-4-8230,Design and technology,University of North Carolina,C_6,4,8:00 AM,Caleb Raven,Caleb_Raven2497@zorer.org,Male,S2-6-937,Core,23,TRUE,TRUE
8231,S3-6-8231,Leadership,The Ohio State University,C_4,3,2:00 PM,Chadwick Tyler,Chadwick_Tyler8378@womeona.net,Male,S1-9-868,Core,33,TRUE,TRUE
8232,S4-6-8232,Health,University of Colorado,C_8,4,8:00 AM,Stephanie Vass,Stephanie_Vass7864@qater.org,Female,S1-10-333,Core,57,TRUE,FALSE
8233,S1-2-8233,Language Arts,Yale University,C_19,1,12:00 AM,Havana Baldwin,Havana_Baldwin3407@bauros.biz,Female,S2-7-667,Core,51,TRUE,FALSE
8234,S2-8-8234,Dramatics,The University of Arizona,C_8,2,5:00 PM,Matthew Newton,Matthew_Newton3606@typill.biz,Male,S1-4-542,Interdisciplinary,48,TRUE,TRUE
8235,S1-2-8235,Ancient Civilizations,The Ohio State University,C_2,1,5:00 PM,Harry Bennett,Harry_Bennett6908@gompie.com,Male,S2-2-924,Core,39,TRUE,FALSE
8236,S1-1-8236,Geography,University of California,C_5,1,3:00 PM,Ethan Lomax,Ethan_Lomax6008@infotech44.tech,Male,S3-4-565,Core,34,TRUE,TRUE
8237,S4-1-8237,German,Rensselaer Polytechnic University,C_10,4,5:00 PM,Megan Cassidy,Megan_Cassidy4496@brety.org,Female,S3-8-805,Core,14,TRUE,FALSE
8238,S2-7-8238,Ecology,University of New Mexico,C_9,2,6:00 PM,Hank Pearce,Hank_Pearce314@hourpy.biz,Male,S3-8-780,Core,53,TRUE,FALSE
8239,S3-4-8239,Instrumental Music,Indiana University Bloomington,C_19,3,2:00 PM,Marvin Allcott,Marvin_Allcott3305@deavo.com,Male,S1-4-452,Optional,22,TRUE,TRUE
8240,S2-9-8240,Geography,Colorado State University,C_2,2,6:00 PM,Tess Styles,Tess_Styles2122@corti.com,Female,S1-10-723,Core,45,FALSE,TRUE
8241,S4-4-8241,Trigonometry,Johns Hopkins University,C_12,4,10:00 AM,Rhea Foxley,Rhea_Foxley1618@jiman.org,Female,S3-7-109,Core,42,FALSE,TRUE
8242,S1-10-8242,LOGIC,The University of Tennessee,C_2,1,8:00 AM,Brad Murray,Brad_Murray5161@twipet.com,Male,S4-9-390,Optional,48,TRUE,FALSE
8243,S3-10-8243,Spanish,Lehigh University,C_12,3,7:00 PM,Carmella Wright,Carmella_Wright2032@nimogy.biz,Female,S3-9-231,Core,31,TRUE,FALSE
8244,S3-2-8244,Handwriting,Duke University,C_8,3,4:00 PM,Martha Hudson,Martha_Hudson455@typill.biz,Female,S4-5-817,Optional,39,FALSE,TRUE
8245,S2-10-8245,Latin,Brown University,C_15,2,1:00 PM,Enoch Foxley,Enoch_Foxley5828@vetan.org,Male,S2-5-150,Core,52,FALSE,TRUE
8246,S1-5-8246,Music,University of Michigan,C_5,1,7:00 PM,Marla Rosenbloom,Marla_Rosenbloom6483@sveldo.biz,Female,S4-5-375,Core,26,FALSE,FALSE
8247,S2-3-8247,Science,Iowa State University,C_6,2,8:00 PM,Lily Edley,Lily_Edley3222@ovock.tech,Female,S2-3-593,Interdisciplinary,24,TRUE,TRUE
8248,S2-2-8248,English IV,Boston University,C_13,2,2:00 PM,Camila Palmer,Camila_Palmer5817@jiman.org,Female,S1-9-769,Core,37,TRUE,TRUE
8249,S1-9-8249,Leadership,Stanford University,C_7,1,5:00 PM,Nick Wilson,Nick_Wilson722@joiniaa.com,Male,S3-9-489,Core,35,FALSE,TRUE
8250,S3-10-8250,Instrumental Music,Boston College,C_13,3,8:00 PM,Michael Wheeler,Michael_Wheeler4916@naiker.biz,Male,S1-8-329,Core,39,FALSE,TRUE
8251,S2-4-8251,LOGIC,University of Illinois at Urbana-Champaign,C_4,2,8:00 AM,Angelica Wood,Angelica_Wood982@bulaffy.com,Female,S3-1-761,Core,58,TRUE,FALSE
8252,S2-6-8252,Physical Education,Boston College,C_7,2,9:00 AM,Ember Gibson,Ember_Gibson6780@ovock.tech,Female,S3-1-761,Core,58,FALSE,TRUE
8253,S3-7-8253,History,University of Delaware,C_11,3,3:00 PM,Jaylene Roberts,Jaylene_Roberts8721@grannar.com,Female,S3-3-232,Core,25,FALSE,FALSE
8254,S2-9-8254,Ecology,Johns Hopkins University,C_11,2,10:00 AM,Caleb Jenkins,Caleb_Jenkins9456@fuliss.net,Male,S3-8-285,Core,56,FALSE,FALSE
8255,S4-2-8255,Trigonometry,University of Hawai,C_19,4,4:00 PM,Hank Martin,Hank_Martin1234@nanoff.biz,Male,S4-6-992,Core,51,FALSE,TRUE
8256,S1-8-8256,LOGIC,Massachusets Institute of Technology,C_5,1,8:00 PM,Faith Wren,Faith_Wren4057@tonsy.org,Female,S3-2-880,Core,54,FALSE,TRUE
8257,S1-3-8257,Basic Math,University of South Florida,C_10,1,9:00 AM,Sabrina Milner,Sabrina_Milner5576@grannar.com,Female,S1-6-733,Core,34,TRUE,FALSE
8258,S1-4-8258,English IV,Wayne State University,C_19,1,1:00 PM,Macy Terry,Macy_Terry1257@corti.com,Female,S2-6-3,Core,13,FALSE,FALSE
8259,S1-5-8259,French,University of California,C_4,1,10:00 AM,Eden Torres,Eden_Torres7680@deavo.com,Female,S4-6-138,Core,55,TRUE,FALSE
8260,S1-10-8260,Mathematics,Virginia Polytechnic Institute and State University,C_20,1,5:00 PM,Hank Shaw,Hank_Shaw6784@kideod.biz,Male,S1-2-685,Core,45,TRUE,FALSE
8261,S2-9-8261,Grammar,University of Vermont,C_8,2,8:00 AM,Gina Button,Gina_Button6927@jiman.org,Female,S4-7-532,Core,59,FALSE,FALSE
8262,S1-3-8262,Trigonometry,Yale University,C_19,1,3:00 PM,Ronald Waterhouse,Ronald_Waterhouse8121@infotech44.tech,Male,S2-1-760,Core,34,FALSE,FALSE
8263,S2-9-8263,Speech,University of Notre Dame,C_18,2,3:00 PM,Macy Brown,Macy_Brown4275@corti.com,Female,S1-10-373,Core,38,FALSE,TRUE
8264,S4-7-8264,Design and technology,Texas A&M University,C_20,4,2:00 PM,Regina Stevenson,Regina_Stevenson1956@twipet.com,Female,S4-10-627,Core,42,TRUE,TRUE
8265,S3-4-8265,American Literature,University of Virginia,C_2,3,4:00 PM,Chester Fenton,Chester_Fenton344@irrepsy.com,Male,S4-1-244,Core,29,FALSE,TRUE
8266,S4-10-8266,Resource Program,University of Illinois at Urbana-Champaign,C_13,4,11:00 AM,Gladys Eyres,Gladys_Eyres8881@ubusive.com,Female,S1-3-434,Optional,13,FALSE,FALSE
8267,S1-6-8267,English IV,The University of Arizona,C_3,1,4:00 PM,Livia Weston,Livia_Weston2369@bungar.biz,Female,S2-5-38,Core,33,FALSE,TRUE
8268,S3-7-8268,Accounting,Virginia Polytechnic Institute and State University,C_12,3,8:00 PM,Daniel Coll,Daniel_Coll1169@zorer.org,Male,S2-5-81,Core,22,TRUE,FALSE
8269,S1-10-8269,Trigonometry,University of Virginia,C_12,1,6:00 PM,Abdul Hope,Abdul_Hope8652@bungar.biz,Male,S4-2-757,Core,55,FALSE,FALSE
8270,S1-5-8270,Handwriting,University of Connecticut,C_9,1,3:00 PM,Alex Cooper,Alex_Cooper1685@extex.org,Female,S1-5-236,Core,54,TRUE,FALSE
8271,S3-9-8271,Resource Program,Princeton University,C_18,3,10:00 AM,David James,David_James2755@iatim.tech,Male,S4-9-987,Core,31,TRUE,FALSE
8272,S4-9-8272,Trigonometry,Carnegie Mellon University,C_11,4,4:00 PM,Trisha Bishop,Trisha_Bishop5388@naiker.biz,Female,S2-7-630,Interdisciplinary,29,TRUE,TRUE
8273,S1-3-8273,Instrumental Music,University of Delaware,C_15,1,8:00 PM,Louise Cox,Louise_Cox211@atink.com,Female,S1-10-373,Core,33,TRUE,TRUE
8274,S1-4-8274,Sociology,University of Maryland,C_9,1,5:00 PM,William Mason,William_Mason4246@bauros.biz,Male,S3-9-647,Core,23,TRUE,TRUE
8275,S3-10-8275,Instrumental Music,Texas A&M University,C_2,3,8:00 PM,Jayden Hooper,Jayden_Hooper9618@deavo.com,Male,S2-6-3,Core,59,FALSE,TRUE
8276,S2-5-8276,Physical Education,University at Buffalo SUNY,C_1,2,8:00 PM,Lexi Cooper,Lexi_Cooper9630@mafthy.com,Female,S3-2-619,Core,27,TRUE,TRUE
8277,S1-8-8277,Music,Harvard University,C_7,1,8:00 PM,Nicole Fisher,Nicole_Fisher5803@iatim.tech,Female,S2-7-55,Core,13,FALSE,FALSE
8278,S4-5-8278,Speech,Georgetown University,C_2,4,6:00 PM,Javier Quinn,Javier_Quinn5454@elnee.tech,Male,S2-8-876,Core,54,FALSE,FALSE
8279,S4-3-8279,Sociology,University of Connecticut,C_2,4,7:00 PM,Brad Murray,Brad_Murray5161@twipet.com,Male,S1-8-4,Core,40,TRUE,TRUE
8280,S2-7-8280,Dramatics,University of California,C_20,2,3:00 PM,Daniel Allen,Daniel_Allen9168@nimogy.biz,Male,S2-7-649,Core,58,FALSE,FALSE
8281,S2-2-8281,Spanish,Dartmouth College,C_13,2,6:00 PM,Jacob Harvey,Jacob_Harvey6678@jiman.org,Male,S2-3-18,Core,16,FALSE,FALSE
8282,S3-8-8282,Latin,Drexel University,C_17,3,12:00 AM,Paige Poulton,Paige_Poulton9852@elnee.tech,Female,S2-9-923,Core,30,TRUE,TRUE
8283,S3-1-8283,Sociology,Vanderbilt University,C_3,3,7:00 PM,Marvin Oatway,Marvin_Oatway9090@naiker.biz,Male,S3-4-267,Optional,25,FALSE,TRUE
8284,S2-6-8284,Leadership,University of Miami,C_19,2,6:00 PM,Carter Cox,Carter_Cox3183@famism.biz,Male,S3-8-54,Core,45,FALSE,FALSE
8285,S4-5-8285,Spanish,University of Pennsylvania,C_1,4,5:00 PM,Susan Lindsay,Susan_Lindsay9200@gmail.com,Female,S3-3-289,Core,35,FALSE,TRUE
8286,S2-3-8286,Geography,University of Pittsburgh,C_17,2,8:00 PM,Anthony Morrow,Anthony_Morrow3391@cispeto.com,Male,S1-2-535,Core,18,FALSE,FALSE
8287,S1-10-8287,Accounting,Oregon State University,C_1,1,4:00 PM,Joyce Benfield,Joyce_Benfield9896@bretoux.com,Female,S1-1-947,Core,46,TRUE,FALSE
8288,S3-10-8288,English IV,Tulane University,C_13,3,3:00 PM,Brad Osmond,Brad_Osmond2019@gompie.com,Male,S1-7-703,Interdisciplinary,55,FALSE,TRUE
8289,S1-2-8289,Resource Program,The University of Arizona,C_4,1,3:00 PM,Taylor Swan,Taylor_Swan2415@supunk.biz,Female,S1-5-568,Core,29,FALSE,TRUE
8290,S4-7-8290,Physical Education,Vanderbilt University,C_11,4,2:00 PM,Elijah Leslie,Elijah_Leslie3808@bauros.biz,Male,S1-7-127,Core,29,TRUE,TRUE
8291,S4-8-8291,Trigonometry,Columbia University,C_17,4,8:00 AM,Havana Edler,Havana_Edler6342@irrepsy.com,Female,S3-9-557,Core,25,TRUE,FALSE
